area,bbox,category_id,ignore,image_id,iscrowd,segmentation,file_name,width,height
190512.0,"[119, 319, 588, 324]",1,0,973,0,"[[119, 319, 119, 643, 707, 643, 707, 319]]",10.1.1.34.7043_189.jpg,793.0,1123.0
134090.0,"[86, 129, 583, 230]",1,0,974,0,"[[86, 129, 86, 359, 669, 359, 669, 129]]",10.1.1.34.7043_72.jpg,793.0,1123.0
43520.0,"[72, 409, 320, 136]",1,0,975,0,"[[72, 409, 72, 545, 392, 545, 392, 409]]",10.1.1.35.2056_3.jpg,816.0,1056.0
87856.0,"[422, 95, 289, 304]",1,0,976,0,"[[422, 95, 422, 399, 711, 399, 711, 95]]",10.1.1.35.9666_3.jpg,793.0,1123.0
107010.0,"[81, 528, 290, 369]",1,0,976,0,"[[81, 528, 81, 897, 371, 897, 371, 528]]",10.1.1.35.9666_3.jpg,793.0,1123.0
47056.0,"[90, 187, 272, 173]",1,0,976,0,"[[90, 187, 90, 360, 362, 360, 362, 187]]",10.1.1.35.9666_3.jpg,793.0,1123.0
179865.0,"[409, 399, 315, 571]",1,0,977,0,"[[409, 399, 409, 970, 724, 970, 724, 399]]",10.1.1.35.9666_6.jpg,793.0,1123.0
174900.0,"[146, 548, 530, 330]",1,0,978,0,"[[146, 548, 146, 878, 676, 878, 676, 548]]",10.1.1.36.218_12.jpg,816.0,1056.0
140616.0,"[83, 722, 651, 216]",1,0,979,0,"[[83, 722, 83, 938, 734, 938, 734, 722]]",10.1.1.36.2833_19.jpg,793.0,1123.0
175500.0,"[59, 195, 650, 270]",1,0,980,0,"[[59, 195, 59, 465, 709, 465, 709, 195]]",10.1.1.36.2833_22.jpg,793.0,1123.0
68420.0,"[211, 73, 311, 220]",1,0,981,0,"[[211, 73, 211, 293, 522, 293, 522, 73]]",10.1.1.36.5934_13.jpg,816.0,1056.0
93060.0,"[155, 122, 423, 220]",1,0,982,0,"[[155, 122, 155, 342, 578, 342, 578, 122]]",10.1.1.36.5934_16.jpg,816.0,1056.0
166920.0,"[74, 561, 642, 260]",1,0,983,0,"[[74, 561, 74, 821, 716, 821, 716, 561]]",10.1.1.36.7389_27.jpg,816.0,1056.0
242176.0,"[344, 123, 352, 688]",1,0,984,0,"[[344, 123, 344, 811, 696, 811, 696, 123]]",10.1.1.36.8492_3.jpg,816.0,1056.0
58645.0,"[423, 70, 317, 185]",1,0,985,0,"[[423, 70, 423, 255, 740, 255, 740, 70]]",10.1.1.37.368_2.jpg,794.0,1123.0
18469.0,"[455, 70, 253, 73]",1,0,986,0,"[[455, 70, 455, 143, 708, 143, 708, 70]]",10.1.1.37.368_3.jpg,794.0,1123.0
44109.0,"[178, 502, 507, 87]",1,0,987,0,"[[178, 502, 178, 589, 685, 589, 685, 502]]",10.1.1.37.4664_23.jpg,816.0,1056.0
83160.0,"[201, 158, 462, 180]",1,0,987,0,"[[201, 158, 201, 338, 663, 338, 663, 158]]",10.1.1.37.4664_23.jpg,816.0,1056.0
91620.0,"[129, 216, 509, 180]",1,0,988,0,"[[129, 216, 129, 396, 638, 396, 638, 216]]",10.1.1.37.4664_24.jpg,816.0,1056.0
61605.0,"[106, 579, 555, 111]",1,0,988,0,"[[106, 579, 106, 690, 661, 690, 661, 579]]",10.1.1.37.4664_24.jpg,816.0,1056.0
24569.0,"[414, 94, 311, 79]",1,0,989,0,"[[414, 94, 414, 173, 725, 173, 725, 94]]",10.1.1.37.5365_5.jpg,816.0,1056.0
43605.0,"[81, 94, 285, 153]",1,0,990,0,"[[81, 94, 81, 247, 366, 247, 366, 94]]",10.1.1.37.5365_7.jpg,816.0,1056.0
32625.0,"[455, 480, 261, 125]",1,0,991,0,"[[455, 480, 455, 605, 716, 605, 716, 480]]",10.1.1.38.2480_2.jpg,816.0,1056.0
144204.0,"[116, 109, 591, 244]",1,0,992,0,"[[116, 109, 116, 353, 707, 353, 707, 109]]",10.1.1.38.2480_4.jpg,816.0,1056.0
140697.0,"[122, 420, 579, 243]",1,0,992,0,"[[122, 420, 122, 663, 701, 663, 701, 420]]",10.1.1.38.2480_4.jpg,816.0,1056.0
27063.0,"[441, 568, 291, 93]",1,0,993,0,"[[441, 568, 441, 661, 732, 661, 732, 568]]",10.1.1.40.3122_2.jpg,816.0,1056.0
9408.0,"[439, 789, 294, 32]",1,0,993,0,"[[439, 789, 439, 821, 733, 821, 733, 789]]",10.1.1.40.3122_2.jpg,816.0,1056.0
35380.0,"[441, 361, 290, 122]",1,0,993,0,"[[441, 361, 441, 483, 731, 483, 731, 361]]",10.1.1.40.3122_2.jpg,816.0,1056.0
71980.0,"[68, 37, 295, 244]",1,0,994,0,"[[68, 37, 68, 281, 363, 281, 363, 37]]",10.1.1.40.3122_3.jpg,816.0,1056.0
55584.0,"[442, 364, 288, 193]",1,0,994,0,"[[442, 364, 442, 557, 730, 557, 730, 364]]",10.1.1.40.3122_3.jpg,816.0,1056.0
10693.0,"[442, 800, 289, 37]",1,0,994,0,"[[442, 800, 442, 837, 731, 837, 731, 800]]",10.1.1.40.3122_3.jpg,816.0,1056.0
33782.0,"[78, 676, 254, 133]",1,0,995,0,"[[78, 676, 78, 809, 332, 809, 332, 676]]",10.1.1.48.1004_6.jpg,793.0,1123.0
40033.0,"[412, 676, 301, 133]",1,0,995,0,"[[412, 676, 412, 809, 713, 809, 713, 676]]",10.1.1.48.1004_6.jpg,793.0,1123.0
44004.0,"[80, 280, 228, 193]",1,0,995,0,"[[80, 280, 80, 473, 308, 473, 308, 280]]",10.1.1.48.1004_6.jpg,793.0,1123.0
52930.0,"[318, 279, 395, 134]",1,0,995,0,"[[318, 279, 318, 413, 713, 413, 713, 279]]",10.1.1.48.1004_6.jpg,793.0,1123.0
56560.0,"[96, 107, 560, 101]",1,0,996,0,"[[96, 107, 96, 208, 656, 208, 656, 107]]",10.1.1.49.1004_7.jpg,816.0,1056.0
101268.0,"[226, 28, 388, 261]",1,0,997,0,"[[226, 28, 226, 289, 614, 289, 614, 28]]",10.1.1.55.1001_15.jpg,816.0,1056.0
138904.0,"[226, 505, 388, 358]",1,0,997,0,"[[226, 505, 226, 863, 614, 863, 614, 505]]",10.1.1.55.1001_15.jpg,816.0,1056.0
18753.0,"[160, 135, 141, 133]",1,0,998,0,"[[160, 135, 160, 268, 301, 268, 301, 135]]",10.1.1.6.2188_6.jpg,793.0,1123.0
74090.0,"[414, 417, 310, 239]",1,0,999,0,"[[414, 417, 414, 656, 724, 656, 724, 417]]",10.1.1.6.2190_5.jpg,816.0,1056.0
25029.0,"[414, 728, 309, 81]",1,0,999,0,"[[414, 728, 414, 809, 723, 809, 723, 728]]",10.1.1.6.2190_5.jpg,816.0,1056.0
32754.0,"[410, 136, 309, 106]",1,0,1000,0,"[[410, 136, 410, 242, 719, 242, 719, 136]]",10.1.1.6.2197_3.jpg,816.0,1056.0
54530.0,"[98, 70, 266, 205]",1,0,1001,0,"[[98, 70, 98, 275, 364, 275, 364, 70]]",10.1.1.6.2199_6.jpg,816.0,1056.0
84084.0,"[165, 170, 462, 182]",1,0,1002,0,"[[165, 170, 165, 352, 627, 352, 627, 170]]",10.1.1.6.2202_4.jpg,816.0,1056.0
293460.0,"[149, 180, 438, 670]",1,0,1003,0,"[[149, 180, 149, 850, 587, 850, 587, 180]]",10.1.1.6.2208_12.jpg,793.0,1123.0
29304.0,"[206, 74, 333, 88]",1,0,1004,0,"[[206, 74, 206, 162, 539, 162, 539, 74]]",10.1.1.6.2208_7.jpg,793.0,1123.0
68310.0,"[130, 334, 495, 138]",1,0,1004,0,"[[130, 334, 130, 472, 625, 472, 625, 334]]",10.1.1.6.2208_7.jpg,793.0,1123.0
25333.0,"[127, 786, 539, 47]",1,0,1004,0,"[[127, 786, 127, 833, 666, 833, 666, 786]]",10.1.1.6.2208_7.jpg,793.0,1123.0
41499.0,"[277, 606, 261, 159]",1,0,1005,0,"[[277, 606, 277, 765, 538, 765, 538, 606]]",10.1.1.6.2215_30.jpg,793.0,1123.0
40922.0,"[277, 263, 259, 158]",1,0,1005,0,"[[277, 263, 277, 421, 536, 421, 536, 263]]",10.1.1.6.2215_30.jpg,793.0,1123.0
21480.0,"[225, 184, 358, 60]",1,0,1006,0,"[[225, 184, 225, 244, 583, 244, 583, 184]]",10.1.1.6.2215_78.jpg,793.0,1123.0
70227.0,"[175, 335, 459, 153]",1,0,1006,0,"[[175, 335, 175, 488, 634, 488, 634, 335]]",10.1.1.6.2215_78.jpg,793.0,1123.0
32550.0,"[420, 222, 310, 105]",1,0,1007,0,"[[420, 222, 420, 327, 730, 327, 730, 222]]",10.1.1.6.2216_1.jpg,816.0,1056.0
31824.0,"[423, 121, 306, 104]",1,0,1008,0,"[[423, 121, 423, 225, 729, 225, 729, 121]]",10.1.1.6.2216_5.jpg,816.0,1056.0
55146.0,"[412, 135, 273, 202]",1,0,1009,0,"[[412, 135, 412, 337, 685, 337, 685, 135]]",10.1.1.6.2218_15.jpg,816.0,1056.0
34701.0,"[127, 171, 269, 129]",1,0,1009,0,"[[127, 171, 127, 300, 396, 300, 396, 171]]",10.1.1.6.2218_15.jpg,816.0,1056.0
36808.0,"[227, 82, 344, 107]",1,0,1010,0,"[[227, 82, 227, 189, 571, 189, 571, 82]]",10.1.1.6.2223_5.jpg,794.0,1123.0
40596.0,"[100, 255, 597, 68]",1,0,1010,0,"[[100, 255, 100, 323, 697, 323, 697, 255]]",10.1.1.6.2223_5.jpg,794.0,1123.0
62790.0,"[100, 82, 598, 105]",1,0,1011,0,"[[100, 82, 100, 187, 698, 187, 698, 82]]",10.1.1.6.2223_6.jpg,794.0,1123.0
167622.0,"[97, 252, 614, 273]",1,0,1011,0,"[[97, 252, 97, 525, 711, 525, 711, 252]]",10.1.1.6.2223_6.jpg,794.0,1123.0
131688.0,"[231, 108, 354, 372]",1,0,1012,0,"[[231, 108, 231, 480, 585, 480, 585, 108]]",10.1.1.6.2234_17.jpg,793.0,1123.0
112662.0,"[122, 109, 569, 198]",1,0,1013,0,"[[122, 109, 122, 307, 691, 307, 691, 109]]",10.1.1.6.2234_6.jpg,793.0,1123.0
71749.0,"[168, 661, 457, 157]",1,0,1014,0,"[[168, 661, 168, 818, 625, 818, 625, 661]]",10.1.1.6.2243_7.jpg,793.0,1123.0
119860.0,"[163, 224, 461, 260]",1,0,1015,0,"[[163, 224, 163, 484, 624, 484, 624, 224]]",10.1.1.6.2248_12.jpg,793.0,1123.0
119600.0,"[163, 644, 460, 260]",1,0,1015,0,"[[163, 644, 163, 904, 623, 904, 623, 644]]",10.1.1.6.2248_12.jpg,793.0,1123.0
107683.0,"[187, 633, 419, 257]",1,0,1016,0,"[[187, 633, 187, 890, 606, 890, 606, 633]]",10.1.1.6.2248_9.jpg,793.0,1123.0
42958.0,"[177, 322, 457, 94]",1,0,1017,0,"[[177, 322, 177, 416, 634, 416, 634, 322]]",10.1.1.6.2249_12.jpg,816.0,1056.0
17754.0,"[269, 654, 269, 66]",1,0,1017,0,"[[269, 654, 269, 720, 538, 720, 538, 654]]",10.1.1.6.2249_12.jpg,816.0,1056.0
15776.0,"[287, 559, 232, 68]",1,0,1018,0,"[[287, 559, 287, 627, 519, 627, 519, 559]]",10.1.1.6.2249_15.jpg,816.0,1056.0
21450.0,"[266, 152, 275, 78]",1,0,1018,0,"[[266, 152, 266, 230, 541, 230, 541, 152]]",10.1.1.6.2249_15.jpg,816.0,1056.0
33659.0,"[408, 830, 347, 97]",1,0,1019,0,"[[408, 830, 408, 927, 755, 927, 755, 830]]",10.1.1.6.2255_4.jpg,816.0,1056.0
26410.0,"[442, 733, 278, 95]",1,0,1020,0,"[[442, 733, 442, 828, 720, 828, 720, 733]]",10.1.1.6.2255_5.jpg,816.0,1056.0
22770.0,"[64, 192, 330, 69]",1,0,1021,0,"[[64, 192, 64, 261, 394, 261, 394, 192]]",10.1.1.6.2260_4.jpg,793.0,1123.0
23170.0,"[64, 713, 331, 70]",1,0,1021,0,"[[64, 713, 64, 783, 395, 783, 395, 713]]",10.1.1.6.2260_4.jpg,793.0,1123.0
106972.0,"[119, 338, 569, 188]",1,0,1022,0,"[[119, 338, 119, 526, 688, 526, 688, 338]]",10.1.1.6.2264_54.jpg,793.0,1123.0
209924.0,"[115, 124, 572, 367]",1,0,1023,0,"[[115, 124, 115, 491, 687, 491, 687, 124]]",10.1.1.6.2264_70.jpg,793.0,1123.0
102860.0,"[84, 26, 278, 370]",1,0,1024,0,"[[84, 26, 84, 396, 362, 396, 362, 26]]",10.1.1.6.2266_7.jpg,816.0,1056.0
26076.0,"[100, 449, 246, 106]",1,0,1024,0,"[[100, 449, 100, 555, 346, 555, 346, 449]]",10.1.1.6.2266_7.jpg,816.0,1056.0
30195.0,"[82, 93, 305, 99]",1,0,1025,0,"[[82, 93, 82, 192, 387, 192, 387, 93]]",10.1.1.6.2272_17.jpg,816.0,1056.0
63840.0,"[420, 95, 336, 190]",1,0,1025,0,"[[420, 95, 420, 285, 756, 285, 756, 95]]",10.1.1.6.2272_17.jpg,816.0,1056.0
39294.0,"[419, 94, 333, 118]",1,0,1026,0,"[[419, 94, 419, 212, 752, 212, 752, 94]]",10.1.1.6.2272_19.jpg,816.0,1056.0
33390.0,"[72, 204, 318, 105]",1,0,1027,0,"[[72, 204, 72, 309, 390, 309, 390, 204]]",10.1.1.6.2277_10.jpg,816.0,1056.0
33285.0,"[72, 70, 317, 105]",1,0,1027,0,"[[72, 70, 72, 175, 389, 175, 389, 70]]",10.1.1.6.2277_10.jpg,816.0,1056.0
35445.0,"[160, 523, 417, 85]",1,0,1028,0,"[[160, 523, 160, 608, 577, 608, 577, 523]]",10.1.1.6.2280_13.jpg,816.0,1056.0
431314.0,"[74, 83, 689, 626]",1,0,1029,0,"[[74, 83, 74, 709, 763, 709, 763, 83]]",10.1.1.6.2281_15.jpg,816.0,1056.0
20148.0,"[124, 268, 219, 92]",1,0,1030,0,"[[124, 268, 124, 360, 343, 360, 343, 268]]",10.1.1.6.2284_7.jpg,816.0,1056.0
56454.0,"[101, 226, 291, 194]",1,0,1031,0,"[[101, 226, 101, 420, 392, 420, 392, 226]]",10.1.1.6.2286_3.jpg,816.0,1056.0
523604.0,"[102, 116, 587, 892]",1,0,1032,0,"[[102, 116, 102, 1008, 689, 1008, 689, 116]]",10.1.1.6.2297_10.jpg,816.0,1056.0
101738.0,"[127, 139, 559, 182]",1,0,1033,0,"[[127, 139, 127, 321, 686, 321, 686, 139]]",10.1.1.6.2299_12.jpg,793.0,1123.0
116748.0,"[200, 143, 414, 282]",1,0,1034,0,"[[200, 143, 200, 425, 614, 425, 614, 143]]",10.1.1.6.2299_6.jpg,793.0,1123.0
23690.0,"[291, 199, 230, 103]",1,0,1035,0,"[[291, 199, 291, 302, 521, 302, 521, 199]]",10.1.1.6.2303_10.jpg,816.0,1056.0
27144.0,"[426, 233, 312, 87]",1,0,1036,0,"[[426, 233, 426, 320, 738, 320, 738, 233]]",10.1.1.6.2304_5.jpg,793.0,1123.0
23328.0,"[437, 800, 288, 81]",1,0,1036,0,"[[437, 800, 437, 881, 725, 881, 725, 800]]",10.1.1.6.2304_5.jpg,793.0,1123.0
52496.0,"[283, 232, 272, 193]",1,0,1037,0,"[[283, 232, 283, 425, 555, 425, 555, 232]]",10.1.1.6.2308_13.jpg,793.0,1123.0
102038.0,"[407, 117, 313, 326]",1,0,1038,0,"[[407, 117, 407, 443, 720, 443, 720, 117]]",10.1.1.6.2312_14.jpg,816.0,1056.0
234650.0,"[95, 131, 650, 361]",1,0,1039,0,"[[95, 131, 95, 492, 745, 492, 745, 131]]",10.1.1.6.2312_5.jpg,816.0,1056.0
10752.0,"[483, 93, 192, 56]",1,0,1040,0,"[[483, 93, 483, 149, 675, 149, 675, 93]]",10.1.1.6.2314_5.jpg,816.0,1056.0
11984.0,"[472, 219, 214, 56]",1,0,1040,0,"[[472, 219, 472, 275, 686, 275, 686, 219]]",10.1.1.6.2314_5.jpg,816.0,1056.0
21513.0,"[78, 94, 303, 71]",1,0,1041,0,"[[78, 94, 78, 165, 381, 165, 381, 94]]",10.1.1.6.2314_6.jpg,816.0,1056.0
46971.0,"[76, 241, 307, 153]",1,0,1041,0,"[[76, 241, 76, 394, 383, 394, 383, 241]]",10.1.1.6.2314_6.jpg,816.0,1056.0
69208.0,"[68, 559, 328, 211]",1,0,1042,0,"[[68, 559, 68, 770, 396, 770, 396, 559]]",10.1.1.6.2318_8.jpg,816.0,1056.0
25020.0,"[225, 848, 417, 60]",1,0,1043,0,"[[225, 848, 225, 908, 642, 908, 642, 848]]",10.1.1.6.2321_19.jpg,793.0,1123.0
178080.0,"[193, 559, 480, 371]",1,0,1044,0,"[[193, 559, 193, 930, 673, 930, 673, 559]]",10.1.1.6.2321_32.jpg,793.0,1123.0
389760.0,"[87, 74, 640, 609]",1,0,1045,0,"[[87, 74, 87, 683, 727, 683, 727, 74]]",10.1.1.6.2327_4.jpg,816.0,1056.0
128772.0,"[108, 395, 588, 219]",1,0,1046,0,"[[108, 395, 108, 614, 696, 614, 696, 395]]",10.1.1.6.2327_7.jpg,816.0,1056.0
334430.0,"[87, 147, 631, 530]",1,0,1047,0,"[[87, 147, 87, 677, 718, 677, 718, 147]]",10.1.1.6.2331_6.jpg,816.0,1056.0
124696.0,"[262, 231, 286, 436]",1,0,1048,0,"[[262, 231, 262, 667, 548, 667, 548, 231]]",10.1.1.6.2331_7.jpg,816.0,1056.0
61632.0,"[119, 212, 576, 107]",1,0,1049,0,"[[119, 212, 119, 319, 695, 319, 695, 212]]",10.1.1.6.2336_18.jpg,816.0,1056.0
43428.0,"[253, 453, 308, 141]",1,0,1049,0,"[[253, 453, 253, 594, 561, 594, 561, 453]]",10.1.1.6.2336_18.jpg,816.0,1056.0
37800.0,"[232, 727, 350, 108]",1,0,1049,0,"[[232, 727, 232, 835, 582, 835, 582, 727]]",10.1.1.6.2336_18.jpg,816.0,1056.0
95545.0,"[164, 688, 485, 197]",1,0,1050,0,"[[164, 688, 164, 885, 649, 885, 649, 688]]",10.1.1.6.2336_19.jpg,816.0,1056.0
152880.0,"[212, 146, 390, 392]",1,0,1050,0,"[[212, 146, 212, 538, 602, 538, 602, 146]]",10.1.1.6.2336_19.jpg,816.0,1056.0
48360.0,"[215, 153, 390, 124]",1,0,1051,0,"[[215, 153, 215, 277, 605, 277, 605, 153]]",10.1.1.6.2340_6.jpg,793.0,1123.0
53865.0,"[210, 153, 399, 135]",1,0,1052,0,"[[210, 153, 210, 288, 609, 288, 609, 153]]",10.1.1.6.2340_8.jpg,793.0,1123.0
43160.0,"[200, 304, 415, 104]",1,0,1053,0,"[[200, 304, 200, 408, 615, 408, 615, 304]]",10.1.1.6.2346_4.jpg,816.0,1056.0
46072.0,"[186, 520, 443, 104]",1,0,1053,0,"[[186, 520, 186, 624, 629, 624, 629, 520]]",10.1.1.6.2346_4.jpg,816.0,1056.0
50398.0,"[183, 205, 446, 113]",1,0,1054,0,"[[183, 205, 183, 318, 629, 318, 629, 205]]",10.1.1.6.2346_5.jpg,816.0,1056.0
51330.0,"[190, 485, 435, 118]",1,0,1054,0,"[[190, 485, 190, 603, 625, 603, 625, 485]]",10.1.1.6.2346_5.jpg,816.0,1056.0
11592.0,"[455, 70, 252, 46]",1,0,1055,0,"[[455, 70, 455, 116, 707, 116, 707, 70]]",10.1.1.6.2352_5.jpg,794.0,1123.0
22125.0,"[434, 167, 295, 75]",1,0,1055,0,"[[434, 167, 434, 242, 729, 242, 729, 167]]",10.1.1.6.2352_5.jpg,794.0,1123.0
45872.0,"[163, 663, 488, 94]",1,0,1056,0,"[[163, 663, 163, 757, 651, 757, 651, 663]]",10.1.1.6.2355_3.jpg,816.0,1056.0
31360.0,"[262, 240, 280, 112]",1,0,1057,0,"[[262, 240, 262, 352, 542, 352, 542, 240]]",10.1.1.6.2362_4.jpg,816.0,1056.0
37368.0,"[315, 708, 173, 216]",1,0,1057,0,"[[315, 708, 315, 924, 488, 924, 488, 708]]",10.1.1.6.2362_4.jpg,816.0,1056.0
57000.0,"[117, 315, 570, 100]",1,0,1058,0,"[[117, 315, 117, 415, 687, 415, 687, 315]]",10.1.1.6.2366_6.jpg,795.0,1123.0
11011.0,"[407, 586, 143, 77]",1,0,1059,0,"[[407, 586, 407, 663, 550, 663, 550, 586]]",10.1.1.6.2367_46.jpg,816.0,1056.0
11692.0,"[254, 584, 148, 79]",1,0,1059,0,"[[254, 584, 254, 663, 402, 663, 402, 584]]",10.1.1.6.2367_46.jpg,816.0,1056.0
179621.0,"[133, 144, 533, 337]",1,0,1060,0,"[[133, 144, 133, 481, 666, 481, 666, 144]]",10.1.1.6.2367_49.jpg,816.0,1056.0
168500.0,"[148, 558, 500, 337]",1,0,1060,0,"[[148, 558, 148, 895, 648, 895, 648, 558]]",10.1.1.6.2367_49.jpg,816.0,1056.0
40068.0,"[84, 420, 636, 63]",1,0,1061,0,"[[84, 420, 84, 483, 720, 483, 720, 420]]",10.1.1.6.2372_3.jpg,793.0,1121.0
49842.0,"[81, 329, 639, 78]",1,0,1061,0,"[[81, 329, 81, 407, 720, 407, 720, 329]]",10.1.1.6.2372_3.jpg,793.0,1121.0
18561.0,"[414, 215, 269, 69]",1,0,1061,0,"[[414, 215, 414, 284, 683, 284, 683, 215]]",10.1.1.6.2372_3.jpg,793.0,1121.0
14526.0,"[413, 136, 269, 54]",1,0,1061,0,"[[413, 136, 413, 190, 682, 190, 682, 136]]",10.1.1.6.2372_3.jpg,793.0,1121.0
72160.0,"[80, 72, 656, 110]",1,0,1062,0,"[[80, 72, 80, 182, 736, 182, 736, 72]]",10.1.1.6.2374_6.jpg,816.0,1056.0
11309.0,"[442, 630, 263, 43]",1,0,1063,0,"[[442, 630, 442, 673, 705, 673, 705, 630]]",10.1.1.6.2376_1.jpg,793.0,1123.0
45156.0,"[325, 744, 213, 212]",1,0,1064,0,"[[325, 744, 325, 956, 538, 956, 538, 744]]",10.1.1.6.2381_5.jpg,816.0,1056.0
116781.0,"[140, 113, 581, 201]",1,0,1064,0,"[[140, 113, 140, 314, 721, 314, 721, 113]]",10.1.1.6.2381_5.jpg,816.0,1056.0
375154.0,"[88, 148, 614, 611]",1,0,1065,0,"[[88, 148, 88, 759, 702, 759, 702, 148]]",10.1.1.7.2101_27.jpg,793.0,1123.0
306111.0,"[91, 113, 611, 501]",1,0,1066,0,"[[91, 113, 91, 614, 702, 614, 702, 113]]",10.1.1.7.2101_28.jpg,793.0,1123.0
190080.0,"[61, 120, 660, 288]",1,0,1067,0,"[[61, 120, 61, 408, 721, 408, 721, 120]]",10.1.1.7.2108_18.jpg,816.0,1056.0
15540.0,"[235, 337, 140, 111]",1,0,1068,0,"[[235, 337, 235, 448, 375, 448, 375, 337]]",10.1.1.7.2108_3.jpg,816.0,1056.0
23940.0,"[59, 121, 140, 171]",1,0,1068,0,"[[59, 121, 59, 292, 199, 292, 199, 121]]",10.1.1.7.2108_3.jpg,816.0,1056.0
16875.0,"[237, 144, 135, 125]",1,0,1068,0,"[[237, 144, 237, 269, 372, 269, 372, 144]]",10.1.1.7.2108_3.jpg,816.0,1056.0
17136.0,"[61, 330, 136, 126]",1,0,1068,0,"[[61, 330, 61, 456, 197, 456, 197, 330]]",10.1.1.7.2108_3.jpg,816.0,1056.0
117360.0,"[164, 430, 489, 240]",1,0,1069,0,"[[164, 430, 164, 670, 653, 670, 653, 430]]",10.1.1.7.2112_16.jpg,816.0,1056.0
201600.0,"[155, 119, 504, 400]",1,0,1070,0,"[[155, 119, 155, 519, 659, 519, 659, 119]]",10.1.1.7.2115_13.jpg,816.0,1056.0
46556.0,"[201, 118, 412, 113]",1,0,1071,0,"[[201, 118, 201, 231, 613, 231, 613, 118]]",10.1.1.7.2115_14.jpg,816.0,1056.0
125856.0,"[62, 288, 456, 276]",1,0,1072,0,"[[62, 288, 62, 564, 518, 564, 518, 288]]",10.1.1.7.2119_22.jpg,816.0,1056.0
19818.0,"[62, 655, 367, 54]",1,0,1073,0,"[[62, 655, 62, 709, 429, 709, 429, 655]]",10.1.1.7.2119_23.jpg,816.0,1056.0
125580.0,"[62, 125, 455, 276]",1,0,1073,0,"[[62, 125, 62, 401, 517, 401, 517, 125]]",10.1.1.7.2119_23.jpg,816.0,1056.0
201492.0,"[167, 153, 522, 386]",1,0,1074,0,"[[167, 153, 167, 539, 689, 539, 689, 153]]",10.1.1.7.2122_17.jpg,793.0,1123.0
53663.0,"[137, 869, 521, 103]",1,0,1075,0,"[[137, 869, 137, 972, 658, 972, 658, 869]]",10.1.1.7.2123_2.jpg,816.0,1056.0
88803.0,"[103, 829, 621, 143]",1,0,1076,0,"[[103, 829, 103, 972, 724, 972, 724, 829]]",10.1.1.7.2123_3.jpg,816.0,1056.0
113752.0,"[169, 80, 472, 241]",1,0,1077,0,"[[169, 80, 169, 321, 641, 321, 641, 80]]",10.1.1.7.2127_4.jpg,793.0,1123.0
254015.0,"[152, 398, 505, 503]",1,0,1077,0,"[[152, 398, 152, 901, 657, 901, 657, 398]]",10.1.1.7.2127_4.jpg,793.0,1123.0
103827.0,"[80, 71, 653, 159]",1,0,1078,0,"[[80, 71, 80, 230, 733, 230, 733, 71]]",10.1.1.7.2127_7.jpg,793.0,1123.0
113245.0,"[423, 388, 319, 355]",1,0,1079,0,"[[423, 388, 423, 743, 742, 743, 742, 388]]",10.1.1.7.2137_3.jpg,792.0,1123.0
101439.0,"[71, 69, 289, 351]",1,0,1079,0,"[[71, 69, 71, 420, 360, 420, 360, 69]]",10.1.1.7.2137_3.jpg,792.0,1123.0
40132.0,"[70, 685, 316, 127]",1,0,1079,0,"[[70, 685, 70, 812, 386, 812, 386, 685]]",10.1.1.7.2137_3.jpg,792.0,1123.0
153912.0,"[421, 70, 318, 484]",1,0,1080,0,"[[421, 70, 421, 554, 739, 554, 739, 70]]",10.1.1.7.2137_6.jpg,792.0,1123.0
173352.0,"[149, 388, 466, 372]",1,0,1081,0,"[[149, 388, 149, 760, 615, 760, 615, 388]]",10.1.1.7.2148_31.jpg,794.0,1123.0
64890.0,"[427, 577, 309, 210]",1,0,1082,0,"[[427, 577, 427, 787, 736, 787, 736, 577]]",10.1.1.7.2153_5.jpg,816.0,1056.0
27472.0,"[440, 174, 272, 101]",1,0,1083,0,"[[440, 174, 440, 275, 712, 275, 712, 174]]",10.1.1.7.2156_4.jpg,816.0,1056.0
59920.0,"[441, 388, 280, 214]",1,0,1084,0,"[[441, 388, 441, 602, 721, 602, 721, 388]]",10.1.1.7.2158_6.jpg,816.0,1056.0
19162.0,"[87, 891, 286, 67]",1,0,1084,0,"[[87, 891, 87, 958, 373, 958, 373, 891]]",10.1.1.7.2158_6.jpg,816.0,1056.0
211296.0,"[91, 99, 568, 372]",1,0,1085,0,"[[91, 99, 91, 471, 659, 471, 659, 99]]",10.1.1.7.2160_7.jpg,816.0,1056.0
178000.0,"[192, 52, 400, 445]",1,0,1086,0,"[[192, 52, 192, 497, 592, 497, 592, 52]]",10.1.1.7.2164_18.jpg,816.0,1056.0
258570.0,"[138, 52, 507, 510]",1,0,1087,0,"[[138, 52, 138, 562, 645, 562, 645, 52]]",10.1.1.7.2164_21.jpg,816.0,1056.0
102555.0,"[178, 153, 477, 215]",1,0,1088,0,"[[178, 153, 178, 368, 655, 368, 655, 153]]",10.1.1.7.2166_8.jpg,793.0,1123.0
102538.0,"[83, 75, 307, 334]",1,0,1089,0,"[[83, 75, 83, 409, 390, 409, 390, 75]]",10.1.1.7.2169_6.jpg,816.0,1056.0
102125.0,"[170, 174, 475, 215]",1,0,1090,0,"[[170, 174, 170, 389, 645, 389, 645, 174]]",10.1.1.7.2172_11.jpg,816.0,1056.0
